Bait	Interactor	IP	TimePoint	Labeling	Bait_logFC	Bait_FDR	Int_logFC	Int_FDR
SYNGAP1	PPIA	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.3505	0.01471957008
SYNGAP1	PFN1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.348	0.01455259626
SYNGAP1	RHOC	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.3545	0.01444161973
SYNGAP1	FXR1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.405	0.01444161973
SYNGAP1	ELAVL3	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.505	0.01444161973
SYNGAP1	ANK1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.358	0.01393921867
SYNGAP1	CTNNA2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.3855	0.01385351737
SYNGAP1	RAP1GDS1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.357	0.01365189514
SYNGAP1	ACTG1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.391	0.01347641203
SYNGAP1	ACTB	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.3925	0.0127344904
SYNGAP1	BASP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.4145	0.01235480387
SYNGAP1	CTNNB1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.406	0.01220172779
SYNGAP1	SRSF10	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.4855	0.01185082976
SYNGAP1	ACTR1A	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.367	0.01173881245
SYNGAP1	SSBP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.3725	0.01133416578
SYNGAP1	TAB2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.396	0.01126569391
SYNGAP1	DCX	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.4375	0.007647427616
SYNGAP1	ACTBL2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.448	0.007625033967
SYNGAP1	SCYL2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.624	0.00756789515
SYNGAP1	BRSK1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.505	0.00753032763
SYNGAP1	ACTC1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.453	0.006978060735
SYNGAP1	SRCIN1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.9085	0.006827895189
SYNGAP1	PARP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.638	0.006750613463
SYNGAP1	RAB4B	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.462	0.006174082994
SYNGAP1	PCDHGB2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.51	0.005964591629
SYNGAP1	CNTFR	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.4505	0.005958706403
SYNGAP1	GNG2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.448	0.005457772694
SYNGAP1	CHD4	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.4515	0.005283660823
SYNGAP1	KHDRBS3	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5245	0.004732048183
SYNGAP1	XRCC6	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5125	0.00437849793
SYNGAP1	IGLON5	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5825	0.00437849793
SYNGAP1	GRIP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5025	0.00437849793
SYNGAP1	GNAZ	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5105	0.004264117424
SYNGAP1	GNAO1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.479	0.004213472376
SYNGAP1	GNAS	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.482	0.004144425052
SYNGAP1	CHMP4B	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.496	0.004144425052
SYNGAP1	TRA2B	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.4875	0.004081484597
SYNGAP1	PELP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.608	0.003939674371
SYNGAP1	RUVBL2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.499	0.003891820804
SYNGAP1	HSBP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.146	0.003766299337
SYNGAP1	CTNNA1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.585	0.003751327997
SYNGAP1	POM121	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.498	0.003751327997
SYNGAP1	NTRK2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5	0.00369034435
SYNGAP1	RBMX	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5555	0.00335154185
SYNGAP1	PAICS	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.538	0.003283155791
SYNGAP1	C12orf57	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.521	0.003283155791
SYNGAP1	MDGA1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5555	0.003113297102
SYNGAP1	GNA11	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5335	0.00301215405
SYNGAP1	CACNA2D2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.55	0.002834584499
SYNGAP1	CTNND2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.62	0.002834584499
SYNGAP1	GNAI3	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.5605	0.002582031376
SYNGAP1	GNAI1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.568	0.002582031376
SYNGAP1	GFRA1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.561	0.002543096501
SYNGAP1	GNAQ	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.566	0.002469239894
SYNGAP1	ATP6V1H	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.597	0.002422174134
SYNGAP1	TANC2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.605	0.002388807794
SYNGAP1	TMPO	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.652	0.002377427638
SYNGAP1	GNAI2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.585	0.002314954963
SYNGAP1	SAFB2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.727	0.002296491772
SYNGAP1	GGA3	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.7065	0.002117763487
SYNGAP1	SYT11	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.619	0.001915214196
SYNGAP1	CHMP3	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.696	0.001822445
SYNGAP1	SYN2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.7265	0.001788475337
SYNGAP1	STOM	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.679	0.001746123854
SYNGAP1	RAB35	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.767	0.001474442158
SYNGAP1	RAB10	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.7765	0.001344154603
SYNGAP1	CRABP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.721	0.00121089948
SYNGAP1	GFRA2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.7165	0.00121089948
SYNGAP1	RFTN1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.742	0.00121089948
SYNGAP1	PPFIBP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.7215	0.00121089948
SYNGAP1	BTBD2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.872	0.00121089948
SYNGAP1	PLXNA4	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.7355	0.00121089948
SYNGAP1	VASP	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.1135	0.001033333197
SYNGAP1	VDAC2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.7605	0.001022817382
SYNGAP1	BAIAP2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.888	0.0009906973782
SYNGAP1	PRMT1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.8015	0.0009627680818
SYNGAP1	KPNB1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.11	0.0009627680818
SYNGAP1	CYFIP2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.9315	0.0009623708892
SYNGAP1	XPR1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.8095	0.0008859797521
SYNGAP1	BTBD1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.16	0.0008761717673
SYNGAP1	EMD	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.886	0.0007728331477
SYNGAP1	VDAC1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.8535	0.0007525082553
SYNGAP1	CHMP1A	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.9665	0.000728252425
SYNGAP1	CYLD	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.98	0.000728252425
SYNGAP1	VDAC3	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.866	0.000728252425
SYNGAP1	ISL2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.22	0.0006516283669
SYNGAP1	SAFB	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.93	0.0006513128935
SYNGAP1	KIDINS220	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.95	0.0005113449063
SYNGAP1	RUVBL1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.952	0.0005113449063
SYNGAP1	CD59	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.044	0.0004927502025
SYNGAP1	CHMP2A	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.9985	0.0004912656297
SYNGAP1	EPHA5	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	0.9955	0.0004731938103
SYNGAP1	TMEM55B	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.046	0.0004558168048
SYNGAP1	ATP6V1B2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.2475	0.0004054200431
SYNGAP1	LSAMP	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.0145	0.0004054200431
SYNGAP1	ATP6V1F	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.0675	0.0004054200431
SYNGAP1	ENAH	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.314	0.0004054200431
SYNGAP1	MAPRE3	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.018	0.0004054200431
SYNGAP1	ISL1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.5455	0.0004017742411
SYNGAP1	ATP6V1E1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.1975	0.0003827271526
SYNGAP1	ATP6V1G2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.098	0.0003827271526
SYNGAP1	SETDB1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.263	0.0003546046761
SYNGAP1	SSBP3	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.2445	0.0003546046761
SYNGAP1	ATF7IP	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.5155	0.0003469855306
SYNGAP1	NTM	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.161	0.0003260876909
SYNGAP1	ATP6V1G1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.119	0.0003260876909
SYNGAP1	BANF1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.128	0.0003260876909
SYNGAP1	NEGR1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.2	0.000283274684
SYNGAP1	LY6H	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.305	0.0002669355033
SYNGAP1	SSBP4	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.502	0.0002659687
SYNGAP1	ATP6V0C	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.891	0.0002629622271
SYNGAP1	MAPRE2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.2475	0.0002629622271
SYNGAP1	CACNA2D1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.2965	0.0002229637452
SYNGAP1	CNTN1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.2935	0.0002229637452
SYNGAP1	ATP6AP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.466	0.0002190467061
SYNGAP1	ATP6V1C1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.5425	0.000209845815
SYNGAP1	ATP6V1A	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.6015	0.000209845815
SYNGAP1	CNTNAP1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.3655	0.000209845815
SYNGAP1	PRCC	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.4955	0.000209845815
SYNGAP1	ATP6V1D	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.5885	0.000209845815
SYNGAP1	ERLIN1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.444	0.000209845815
SYNGAP1	FLOT1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.382	0.000209845815
SYNGAP1	ATP6V0D1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	2.101	0.0001867575638
SYNGAP1	FLOT2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.7065	0.0001867575638
SYNGAP1	LDB1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.851	0.0001867575638
SYNGAP1	ATP6V0A1	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.7045	0.0001867575638
SYNGAP1	ERLIN2	SYNGAP1_wk4_1	wk4	iTRAQ	1.052	0.0004054200431	1.6435	0.0001867575638
SYNGAP1	PRKRA	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.39	0.09782048809
SYNGAP1	AP2A2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.425	0.09465096987
SYNGAP1	XRCC1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.39	0.09128104075
SYNGAP1	EPHA4	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.39	0.09055437918
SYNGAP1	TRIOBP	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.405	0.09000953622
SYNGAP1	PABPC1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.425	0.08900614861
SYNGAP1	ABI2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.395	0.08716107252
SYNGAP1	PCDH8	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.4	0.08445734797
SYNGAP1	RPLP2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.4	0.08395085334
SYNGAP1	SRSF3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.405	0.08055330881
SYNGAP1	FXR2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.455	0.07994974625
SYNGAP1	HNRNPD	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.43	0.07841120529
SYNGAP1	PTPRS	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.41	0.07805189421
SYNGAP1	PCDHGB4	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.41	0.07799913592
SYNGAP1	FXR1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.44	0.07744300536
SYNGAP1	ITM2C	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.455	0.07430205423
SYNGAP1	RUVBL2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.42	0.07298107367
SYNGAP1	PRPH	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.425	0.06914960875
SYNGAP1	KPNA6	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.425	0.06863886422
SYNGAP1	PRMT1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.435	0.0685603854
SYNGAP1	CAPRIN1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.47	0.06781482234
SYNGAP1	PUM1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.44	0.06723565593
SYNGAP1	AP2M1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.455	0.06723565593
SYNGAP1	G3BP2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.495	0.06527193414
SYNGAP1	NTM	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.445	0.06410841659
SYNGAP1	AP2S1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.51	0.06386469382
SYNGAP1	KHDRBS2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.45	0.06386469382
SYNGAP1	TAB2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.455	0.06386469382
SYNGAP1	EIF4A3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.455	0.06362690312
SYNGAP1	MAP4	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.46	0.06187862767
SYNGAP1	PAG1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.46	0.06187862767
SYNGAP1	FAAP100	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.45	0.06136950132
SYNGAP1	RPL18	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.445	0.06053836318
SYNGAP1	PAK5	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.445	0.06013662859
SYNGAP1	NTRK2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.45	0.05888713705
SYNGAP1	EVL	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.45	0.05810535984
SYNGAP1	NUP153	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.52	0.05552191423
SYNGAP1	TRA2B	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.455	0.05552191423
SYNGAP1	TNIK	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.46	0.05326189284
SYNGAP1	RPL15	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.465	0.05055476361
SYNGAP1	PNMA1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.485	0.05022098643
SYNGAP1	ATP6V1G1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.475	0.0498683202
SYNGAP1	LAMTOR3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.47	0.04977971633
SYNGAP1	GNAI3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.48	0.04935645567
SYNGAP1	YBX1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.525	0.04905482517
SYNGAP1	RPL6	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.475	0.04905482517
SYNGAP1	RPLP0	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.485	0.04752128568
SYNGAP1	CHTOP	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.535	0.04735841267
SYNGAP1	ELAVL2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.5	0.04680192007
SYNGAP1	CTNND1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.48	0.04680192007
SYNGAP1	UPF1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.5	0.04680192007
SYNGAP1	PNN	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.505	0.04437170541
SYNGAP1	ARHGAP21	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.545	0.04367638803
SYNGAP1	CHMP3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.5	0.04296705001
SYNGAP1	LAS1L	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.495	0.04296705001
SYNGAP1	TMPO	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.495	0.04200023402
SYNGAP1	FBXO41	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.5	0.0404520059
SYNGAP1	PCDHB2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.52	0.03917762374
SYNGAP1	ARVCF	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.535	0.03696344552
SYNGAP1	LARP1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.545	0.03696344552
SYNGAP1	PRICKLE2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.53	0.03314031925
SYNGAP1	KIAA1522	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.525	0.03314031925
SYNGAP1	KIDINS220	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.53	0.03314031925
SYNGAP1	HLA-C	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.53	0.03302904409
SYNGAP1	TOP2B	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.53	0.03241493905
SYNGAP1	CARMIL2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.53	0.03241493905
SYNGAP1	CAMSAP3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.545	0.03241493905
SYNGAP1	THRAP3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.575	0.03177522156
SYNGAP1	MAP4K4	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.545	0.03146314662
SYNGAP1	FYN	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.535	0.03146314662
SYNGAP1	FMNL2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.55	0.03146314662
SYNGAP1	GPC2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.545	0.03136598403
SYNGAP1	XRCC5	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.545	0.02928865324
SYNGAP1	ZFHX3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.56	0.02711623113
SYNGAP1	HNRNPDL	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.59	0.02624244592
SYNGAP1	SYNCRIP	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.63	0.02624244592
SYNGAP1	PCDHA4	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.585	0.02290606872
SYNGAP1	ASTN1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.58	0.02290606872
SYNGAP1	IQSEC1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.58	0.02273936398
SYNGAP1	BANF1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.59	0.02234764723
SYNGAP1	ATP6V1G2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.615	0.02234764723
SYNGAP1	ELAVL3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.62	0.02234764723
SYNGAP1	ARL14EP	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.595	0.02234764723
SYNGAP1	DCHS1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.585	0.02234764723
SYNGAP1	CDH2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.59	0.02194326579
SYNGAP1	WASF3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.605	0.02097996877
SYNGAP1	ELAVL4	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.645	0.01689484961
SYNGAP1	SETDB1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.655	0.01652480472
SYNGAP1	MSANTD4	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.665	0.01652480472
SYNGAP1	CHMP1A	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.625	0.01652480472
SYNGAP1	SEC16A	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.625	0.01641915436
SYNGAP1	DNAJC6	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.625	0.01641915436
SYNGAP1	ZCCHC3	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.64	0.01641915436
SYNGAP1	IGF2BP1	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.685	0.01632700765
SYNGAP1	TBC1D24	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.67	0.01632700765
SYNGAP1	PCDHGB6	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.63	0.0163012552
SYNGAP1	IGF2BP2	SYNGAP1_wk4_2	wk4	iTRAQ	1.11	0.001034829675	0.67	0.01610267392
